x1,y1,x2,y2
608.1866455078125, 495.3876037597656, 754.703125, 675.3493041992188
615.6396484375, 499.05828857421875, 766.2747802734375, 671.6492919921875
624.56005859375, 505.4903564453125, 774.817138671875, 673.6419677734375
626.9820556640625, 511.0884094238281, 776.5763549804688, 673.9346313476562
628.6915283203125, 513.31640625, 774.6859741210938, 675.833251953125
628.4760131835938, 513.1851806640625, 775.1204833984375, 676.84033203125
634.0556640625, 521.1768188476562, 778.4539184570312, 682.3792724609375
643.8181762695312, 526.3880615234375, 784.1746826171875, 684.3397216796875
649.0441284179688, 526.6759033203125, 788.0382080078125, 681.8604736328125
650.0128784179688, 525.5846557617188, 785.556884765625, 681.7486572265625
648.5025634765625, 525.9027099609375, 786.1752319335938, 684.1182250976562
642.6395263671875, 531.9248046875, 771.23779296875, 688.7149047851562
638.6635131835938, 534.7818603515625, 767.8532104492188, 688.7318725585938
635.3175048828125, 537.0604248046875, 760.5380859375, 692.5626831054688
631.679931640625, 535.862548828125, 758.08935546875, 686.17041015625
632.9238891601562, 535.2841796875, 755.696044921875, 686.52587890625
636.8470458984375, 530.3894653320312, 758.5, 679.199951171875
645.05517578125, 513.5792236328125, 764.9586181640625, 658.5203857421875
651.096435546875, 506.793701171875, 769.0553588867188, 649.7342529296875
648.984130859375, 505.2864990234375, 768.848388671875, 645.068115234375
650.5348510742188, 503.0606689453125, 768.5394287109375, 644.716064453125
650.1636352539062, 503.2930908203125, 770.2581787109375, 642.752685546875
656.7918701171875, 494.4124755859375, 773.3096313476562, 630.03662109375
665.2518310546875, 488.91424560546875, 783.3214111328125, 621.8052978515625
672.0166015625, 485.2823181152344, 789.93798828125, 617.63818359375
672.22802734375, 485.94927978515625, 789.8087158203125, 618.6082763671875
672.8291625976562, 487.0986328125, 791.8277587890625, 617.274169921875
679.416015625, 485.89422607421875, 794.93798828125, 615.7252807617188
680.4322509765625, 485.9310302734375, 793.616943359375, 616.8201904296875
683.83251953125, 478.7332458496094, 798.0556640625, 604.33642578125
684.427978515625, 478.85638427734375, 797.236083984375, 605.3826904296875
685.765380859375, 478.0567626953125, 799.0791015625, 602.205078125
691.162109375, 474.54058837890625, 803.6556396484375, 598.2205810546875
691.79443359375, 475.1198425292969, 804.5103759765625, 597.903564453125
689.243896484375, 472.2790222167969, 797.0744018554688, 594.3543701171875
689.8540649414062, 472.5534973144531, 798.6168823242188, 592.623779296875
686.835693359375, 471.8913879394531, 794.1644287109375, 593.384521484375
681.5341186523438, 472.25299072265625, 788.018798828125, 593.847900390625
683.219970703125, 470.267333984375, 789.86181640625, 587.3956909179688
686.2801513671875, 468.07489013671875, 790.4902954101562, 585.8311767578125
685.7303466796875, 469.025390625, 791.4837036132812, 584.9551391601562
682.40673828125, 468.1243591308594, 785.4398803710938, 583.8427734375
675.221923828125, 471.90185546875, 776.6144409179688, 585.1490478515625
672.2575073242188, 472.12030029296875, 775.5531616210938, 585.3331298828125
669.917236328125, 469.37567138671875, 771.2664794921875, 580.5022583007812
669.8720092773438, 469.587158203125, 773.4989624023438, 579.5833740234375
669.1083984375, 461.5632629394531, 769.2969970703125, 571.484619140625
665.9026489257812, 454.24786376953125, 764.40478515625, 562.228759765625
662.4840698242188, 453.0760192871094, 763.6884765625, 560.3295288085938
660.344970703125, 451.96612548828125, 761.6590576171875, 557.204833984375
659.9114990234375, 452.422119140625, 761.827880859375, 557.7203369140625
658.0333251953125, 451.3022766113281, 758.9815673828125, 555.34619140625
657.7232666015625, 448.5860595703125, 756.2047119140625, 550.896484375
661.7467651367188, 446.9645690917969, 756.2867431640625, 550.013671875
663.66064453125, 446.61322021484375, 760.4737548828125, 548.8349609375
664.1712646484375, 446.1140441894531, 760.4207153320312, 548.0599975585938
669.1149291992188, 444.0420227050781, 764.811767578125, 545.6116943359375
675.8287353515625, 441.1328125, 768.7568359375, 540.03076171875
676.1602783203125, 441.8766174316406, 770.2412109375, 540.1243896484375
677.8802490234375, 441.89971923828125, 769.8250732421875, 540.26171875
681.78759765625, 439.90325927734375, 769.7747192382812, 538.9191284179688
681.8099975585938, 438.37982177734375, 772.1693115234375, 535.10302734375
682.49462890625, 438.9332275390625, 772.724609375, 535.6204223632812
681.0503540039062, 438.89410400390625, 770.5211181640625, 534.6220092773438
680.432861328125, 440.2031555175781, 769.5218505859375, 535.5484008789062
680.4459838867188, 439.87200927734375, 767.7380981445312, 536.031982421875
683.0910034179688, 441.8696594238281, 767.7137451171875, 538.2086791992188
684.7767944335938, 444.5213928222656, 769.769287109375, 538.8160400390625
684.0470581054688, 447.65289306640625, 767.5609130859375, 542.0386962890625
680.9598388671875, 450.6850280761719, 764.956298828125, 544.2069702148438
681.0723876953125, 450.87359619140625, 764.649169921875, 543.63232421875
678.8690185546875, 453.05841064453125, 761.1066284179688, 545.9716796875
680.6474609375, 454.17291259765625, 761.0618896484375, 546.3988037109375
684.5018920898438, 453.3727722167969, 765.9697265625, 543.5032348632812
687.993408203125, 452.56243896484375, 767.5537719726562, 543.884033203125
696.9881591796875, 453.0370788574219, 775.9105224609375, 542.8967895507812
698.28955078125, 453.5650329589844, 777.69970703125, 542.41357421875
700.1923828125, 453.2751770019531, 777.84033203125, 542.8218994140625
701.461669921875, 452.55633544921875, 780.841552734375, 540.3026123046875
702.9984741210938, 451.91522216796875, 783.2546997070312, 538.6651611328125
702.79638671875, 452.8221130371094, 783.0353393554688, 539.2239990234375
702.6788940429688, 452.4320068359375, 781.69677734375, 539.0567626953125
702.2183837890625, 452.94110107421875, 779.569091796875, 538.6593017578125
704.314697265625, 454.47235107421875, 781.8953857421875, 539.0792236328125
707.878173828125, 456.6610412597656, 785.3427124023438, 539.7864379882812
706.4932861328125, 457.09002685546875, 785.5059814453125, 539.2456665039062
708.56298828125, 458.8295593261719, 784.0738525390625, 542.5612182617188
711.4136962890625, 462.560791015625, 786.5341186523438, 545.7867431640625
713.1494750976562, 467.5748291015625, 788.5682373046875, 550.1865844726562
711.75048828125, 473.40606689453125, 789.1033325195312, 553.9949951171875
711.8672485351562, 473.02471923828125, 789.3209228515625, 553.4219970703125
711.920166015625, 475.221923828125, 786.7907104492188, 556.0276489257812
705.7528076171875, 476.3114318847656, 780.6156005859375, 556.6229248046875
704.2298583984375, 477.1138610839844, 776.4801025390625, 557.8855590820312
704.0757446289062, 478.234619140625, 778.005126953125, 557.490478515625
704.3702392578125, 477.07989501953125, 776.78466796875, 558.3035888671875
704.8892211914062, 478.2134094238281, 778.7302856445312, 557.505859375
707.754638671875, 479.11431884765625, 779.732421875, 558.3748168945312
707.6975708007812, 481.9779357910156, 778.6702880859375, 560.8482055664062
708.462646484375, 481.85113525390625, 780.945068359375, 560.2083740234375
709.3328247070312, 481.119873046875, 780.1996459960938, 560.0780639648438
707.8443603515625, 482.7122802734375, 778.3909301757812, 561.1402587890625
705.6788330078125, 485.46234130859375, 776.6607666015625, 564.3917846679688
701.1527099609375, 491.3299560546875, 772.62890625, 568.4973754882812
698.711669921875, 496.31060791015625, 768.4530029296875, 573.4197998046875
699.5377197265625, 495.803466796875, 769.580078125, 572.6417846679688
697.1860961914062, 499.0389099121094, 768.1053466796875, 575.42138671875
693.5823364257812, 502.1431884765625, 764.7957763671875, 578.8828125
694.3095092773438, 502.683837890625, 763.5992431640625, 579.2391967773438
690.294677734375, 505.8309326171875, 760.3176879882812, 581.4281616210938
690.5593872070312, 505.5557861328125, 759.2353515625, 581.8711547851562
687.8153076171875, 509.7001953125, 759.0267944335938, 583.6926879882812
688.5577392578125, 510.1861267089844, 758.6920776367188, 584.6505737304688
688.8026733398438, 510.88824462890625, 758.6103515625, 585.749755859375
686.5108642578125, 513.4022827148438, 757.3723754882812, 586.9862060546875
687.92529296875, 512.4107055664062, 757.2923583984375, 587.0731201171875
686.3323364257812, 514.0594482421875, 755.6876220703125, 588.04150390625
683.358154296875, 516.45556640625, 754.6871337890625, 588.015380859375
684.6927490234375, 515.6729125976562, 755.1146850585938, 588.5128784179688
686.1524047851562, 517.3851928710938, 757.737060546875, 589.092041015625
687.1156005859375, 517.2005615234375, 757.30322265625, 589.2295532226562
688.4639282226562, 518.5297241210938, 757.3594970703125, 592.0054321289062
687.0078125, 519.204833984375, 757.8377075195312, 592.2371826171875
687.871337890625, 519.257568359375, 758.3909912109375, 592.2543334960938
688.7614135742188, 518.5177612304688, 759.1719970703125, 591.3416137695312
691.4139404296875, 517.6393432617188, 762.79248046875, 589.3385620117188
693.5767822265625, 516.06884765625, 763.3338623046875, 588.9075927734375
693.215576171875, 517.3236083984375, 764.8345947265625, 588.740478515625
693.2310791015625, 516.9730834960938, 765.125, 588.863037109375
692.5441284179688, 514.9093017578125, 762.8513793945312, 587.5774536132812
689.5125732421875, 511.08819580078125, 760.964111328125, 582.5256958007812
688.3340454101562, 507.5492858886719, 758.3649291992188, 579.92041015625
687.9400634765625, 507.0924072265625, 759.017578125, 578.2398681640625
687.9838256835938, 506.4652099609375, 759.362548828125, 578.1232299804688
682.4696655273438, 500.9004211425781, 753.3917236328125, 572.23779296875
682.8973999023438, 500.58013916015625, 754.3624267578125, 571.9337768554688
681.0843505859375, 498.6846923828125, 751.462158203125, 569.1964111328125
679.121826171875, 496.1832275390625, 751.3902587890625, 566.213134765625
679.2789306640625, 496.38812255859375, 751.2794189453125, 566.3795776367188
672.0213623046875, 495.0496520996094, 744.3685913085938, 563.5706787109375
671.7657470703125, 494.8017272949219, 744.613037109375, 563.3775024414062
668.6416625976562, 493.20477294921875, 742.0082397460938, 561.8297729492188
667.406494140625, 489.6998291015625, 740.0530395507812, 560.0263671875
666.7317504882812, 491.3140869140625, 740.1242065429688, 559.1094970703125
665.646484375, 487.6605529785156, 738.6878662109375, 557.8125
666.0015869140625, 487.89306640625, 738.9049072265625, 558.1651000976562
665.4652709960938, 488.1702880859375, 738.0245361328125, 557.613037109375
662.5992431640625, 492.0241394042969, 736.18359375, 563.0306396484375
664.3092651367188, 492.74951171875, 738.3707275390625, 563.7802734375
668.404052734375, 492.6763916015625, 742.9992065429688, 562.515869140625
667.7517700195312, 493.6800842285156, 742.9321899414062, 564.3901977539062
669.8355102539062, 490.3199462890625, 745.0211791992188, 562.329345703125
669.6610107421875, 490.6651916503906, 744.6697387695312, 562.3818359375
666.5119018554688, 488.8044128417969, 741.9002685546875, 561.6407470703125
662.938232421875, 486.8411560058594, 738.36328125, 559.4984741210938
663.2902221679688, 486.72625732421875, 737.6702270507812, 560.585693359375
660.8626098632812, 487.4966735839844, 736.773681640625, 560.7772216796875
659.32568359375, 491.1080627441406, 735.5138549804688, 564.56689453125
653.89013671875, 492.91748046875, 729.916259765625, 566.8180541992188
648.69482421875, 494.7348327636719, 726.2831420898438, 568.5256958007812
648.2815551757812, 495.403076171875, 726.248046875, 568.3594360351562
647.62451171875, 495.0817565917969, 723.9771728515625, 569.3402709960938
648.6792602539062, 494.452392578125, 725.3824462890625, 569.7335205078125
655.5101318359375, 492.05584716796875, 734.25341796875, 566.1326904296875
660.1422119140625, 489.2117919921875, 739.0635375976562, 564.725830078125
660.2389526367188, 489.2340087890625, 740.0582885742188, 563.2998046875
660.0863647460938, 489.44036865234375, 740.1935424804688, 563.7546997070312
660.1552734375, 489.54876708984375, 739.7431030273438, 565.8462524414062
660.0473022460938, 489.8319091796875, 740.6668090820312, 564.6235961914062
654.7817993164062, 490.4886779785156, 736.0830078125, 566.880615234375
654.915771484375, 489.7630920410156, 735.4852294921875, 567.090087890625
652.7554321289062, 489.98193359375, 734.8377685546875, 566.9163818359375
647.7323608398438, 488.793701171875, 729.85693359375, 568.2366333007812
645.8610229492188, 488.69744873046875, 727.7638549804688, 567.9202880859375
643.033447265625, 486.4771728515625, 725.59619140625, 566.5562744140625
642.6019287109375, 486.7126159667969, 725.51904296875, 565.9909057617188
640.8216552734375, 484.6046142578125, 723.6424560546875, 564.8846435546875
640.793212890625, 482.20379638671875, 724.0155029296875, 562.869873046875
640.2156982421875, 483.32464599609375, 724.6622314453125, 562.9334716796875
641.9046020507812, 480.6795349121094, 724.3187866210938, 563.3575439453125
642.0609130859375, 480.3045349121094, 726.7291259765625, 562.08544921875
644.6590576171875, 479.74786376953125, 728.7040405273438, 563.7466430664062
657.7999877929688, 479.52001953125, 739.7444458007812, 563.9508056640625
666.3200073242188, 479.1600036621094, 753.4400024414062, 561.0
685.5999755859375, 482.0, 772.4000244140625, 566.0
685.0, 481.79998779296875, 771.7999877929688, 565.7999877929688
701.47998046875, 480.41998291015625, 790.4400024414062, 566.5999755859375
722.859375, 483.58380126953125, 809.4400024414062, 572.719970703125
729.3310546875, 485.726318359375, 817.3340454101562, 574.1776123046875
747.47998046875, 490.5400085449219, 839.219970703125, 579.5
747.5599975585938, 492.44000244140625, 838.4400024414062, 580.47998046875
767.9600219726562, 497.08001708984375, 860.1199951171875, 589.239990234375
779.1799926757812, 502.97998046875, 873.5599975585938, 591.6400146484375
779.8075561523438, 500.9347229003906, 872.0800170898438, 592.47998046875
798.4000244140625, 507.70001220703125, 894.0999755859375, 600.5
828.47998046875, 517.47998046875, 924.8399658203125, 610.9200439453125
847.6799926757812, 524.1600341796875, 949.0, 619.52001953125
861.52001953125, 528.6400146484375, 961.8399658203125, 625.9199829101562
860.5399780273438, 528.4000244140625, 961.52001953125, 626.3200073242188
880.2999877929688, 534.8599853515625, 982.97998046875, 634.52001953125
909.719970703125, 545.7999877929688, 1013.0799560546875, 646.1199951171875
930.2000122070312, 548.3599853515625, 1038.0, 653.0799560546875
942.9199829101562, 553.8800048828125, 1053.52001953125, 658.1600341796875
942.760009765625, 551.7999877929688, 1052.239990234375, 658.0599975585938
968.2000122070312, 563.0, 1083.4000244140625, 668.5999755859375
1009.0, 574.9000244140625, 1127.800048828125, 683.7999877929688
1032.5333251953125, 582.2933349609375, 1156.2666015625, 693.6533203125
1059.47998046875, 589.0400390625, 1187.6199951171875, 702.280029296875
1059.52001953125, 589.5066528320312, 1186.719970703125, 702.5733642578125
1075.19287109375, 591.2254638671875, 1201.0400390625, 707.6199951171875
1112.9732666015625, 603.125244140625, 1244.6400146484375, 722.0
1137.560546875, 610.4775390625, 1265.59716796875, 733.354248046875
1133.927001953125, 645.5767211914062, 1259.0, 783.0
1110.7427978515625, 635.7601928710938, 1229.05859375, 769.8258056640625
1110.857666015625, 635.7683715820312, 1229.025634765625, 769.93994140625
1090.79052734375, 626.1142578125, 1206.859619140625, 757.6776123046875
1079.7005615234375, 621.0248413085938, 1194.14208984375, 751.6544799804688
1045.6197509765625, 604.4703979492188, 1155.9085693359375, 730.8607177734375
1017.4933471679688, 595.6666259765625, 1134.47998046875, 718.3599853515625
1018.7666625976562, 597.5933227539062, 1135.5533447265625, 720.5266723632812
997.86669921875, 587.0, 1114.4000244140625, 706.5999755859375
991.4511108398438, 579.851318359375, 1103.63330078125, 699.5333251953125
991.224609375, 580.6282348632812, 1103.2666015625, 700.7066650390625
972.5411987304688, 569.334228515625, 1086.4000244140625, 686.6799926757812
942.7000122070312, 549.0999755859375, 1051.5999755859375, 664.5999755859375
922.4000244140625, 540.2000122070312, 1031.199951171875, 655.4000244140625
913.4400024414062, 536.0800170898438, 1023.5999755859375, 649.47998046875
912.760009765625, 536.4600219726562, 1021.1148071289062, 650.4312133789062
898.7999877929688, 528.2000122070312, 1001.3239135742188, 642.073486328125
881.5599975585938, 520.8800048828125, 988.3200073242188, 633.9200439453125
859.0956420898438, 508.8248596191406, 965.7884521484375, 619.62451171875
854.4995727539062, 504.0985412597656, 958.265869140625, 615.0668334960938
852.5280151367188, 504.4983215332031, 954.6583251953125, 615.65234375
840.0300903320312, 497.4654541015625, 945.302001953125, 607.8812866210938
824.9046020507812, 486.6781311035156, 931.3814697265625, 599.5150756835938
809.8529663085938, 480.0823974609375, 917.4610595703125, 591.4481201171875
791.5999755859375, 475.20001220703125, 900.287841796875, 587.8228759765625
793.7999877929688, 475.6000061035156, 899.2869873046875, 588.8709106445312
783.2000122070312, 474.6000061035156, 891.7664184570312, 586.7550048828125
760.3717041015625, 468.38970947265625, 867.7972412109375, 582.7977905273438
747.0750732421875, 463.7567138671875, 850.8800048828125, 578.47998046875
730.6067504882812, 462.021240234375, 836.429931640625, 578.5252685546875
730.2049560546875, 461.67431640625, 836.4273681640625, 579.135986328125
702.260009765625, 461.44000244140625, 806.3798828125, 582.3104248046875
700.27783203125, 461.86572265625, 806.6202392578125, 581.835205078125
686.4175415039062, 465.67535400390625, 792.9984130859375, 586.2096557617188
675.42041015625, 465.42864990234375, 782.765625, 590.4300537109375
675.065185546875, 466.04583740234375, 782.6474609375, 589.5662231445312
669.8588256835938, 466.4215087890625, 777.8505859375, 590.0453491210938
661.0245361328125, 464.4417419433594, 769.8280029296875, 591.3184814453125
661.3092041015625, 464.5330505371094, 769.01171875, 593.083984375
648.5718994140625, 466.28948974609375, 758.6341552734375, 598.152099609375
647.6572265625, 466.27099609375, 759.9254150390625, 596.4232788085938
650.27392578125, 464.5894775390625, 760.3616943359375, 597.9345703125
649.9403686523438, 464.34295654296875, 761.287109375, 598.377685546875
648.9654541015625, 464.71661376953125, 761.477783203125, 599.7293701171875
648.115966796875, 467.0238037109375, 765.36962890625, 603.1172485351562
650.5386962890625, 465.3310546875, 761.9398193359375, 604.37255859375
651.5721435546875, 466.37353515625, 764.9713745117188, 604.0419921875
653.1697387695312, 463.60699462890625, 770.2503662109375, 603.3311767578125
651.6428833007812, 466.45428466796875, 768.971435546875, 604.0917358398438
653.2703857421875, 463.7593078613281, 771.8311767578125, 605.4843139648438
656.881591796875, 461.8079833984375, 776.4869384765625, 605.4468994140625
660.1242065429688, 461.9949951171875, 779.5540161132812, 608.9959106445312
661.7841796875, 462.8454284667969, 782.0340576171875, 611.111083984375
659.5004272460938, 463.16827392578125, 782.7349243164062, 610.3077392578125
658.5294799804688, 461.988037109375, 784.0423583984375, 612.3504638671875
659.5919189453125, 460.72613525390625, 787.61279296875, 609.8878173828125
657.2491455078125, 461.26763916015625, 788.771484375, 612.4838256835938
658.14990234375, 460.5947265625, 786.220703125, 613.7723388671875
659.4547119140625, 462.1234436035156, 789.718017578125, 614.9495239257812
660.8818359375, 461.57183837890625, 793.3543701171875, 615.403076171875
662.0262451171875, 464.08502197265625, 796.3055419921875, 619.341064453125
662.9725341796875, 463.05438232421875, 800.5352783203125, 621.5029296875
665.2115478515625, 463.2623596191406, 801.949951171875, 625.9563598632812
664.6033325195312, 464.3645935058594, 803.65966796875, 623.996337890625
667.4450073242188, 466.56768798828125, 800.0438232421875, 627.7080688476562
665.0101318359375, 465.9541015625, 804.873291015625, 626.70556640625
668.4799194335938, 465.8420715332031, 808.9821166992188, 628.6093139648438
665.9153442382812, 459.2442932128906, 809.7388305664062, 629.9039916992188
664.1007690429688, 459.64190673828125, 809.3585205078125, 629.572509765625
664.7849731445312, 458.9822998046875, 811.382568359375, 627.8809204101562
662.1551513671875, 459.84881591796875, 808.3698120117188, 629.343017578125
663.4661865234375, 460.6048583984375, 812.1656494140625, 630.708984375
666.5677490234375, 455.45941162109375, 817.2122802734375, 633.7803344726562
666.8603515625, 456.50335693359375, 818.6123046875, 631.6963500976562
665.5213623046875, 456.6539001464844, 816.968994140625, 636.3917846679688
667.281982421875, 453.8087158203125, 817.3680419921875, 635.9117431640625
668.6920166015625, 453.31195068359375, 820.1524047851562, 637.250244140625
667.54052734375, 454.9709167480469, 823.8310546875, 633.74267578125
677.1527099609375, 451.0265808105469, 825.1099853515625, 638.5389404296875
675.9888305664062, 450.84698486328125, 833.2684326171875, 636.5208129882812
672.8636474609375, 450.5963439941406, 830.2092895507812, 636.9806518554688
680.442626953125, 447.73419189453125, 828.0970458984375, 639.2886962890625
678.0442504882812, 449.0556640625, 835.316650390625, 637.5426025390625
673.8400268554688, 450.20001220703125, 832.8117065429688, 638.1903076171875
674.1513061523438, 447.19085693359375, 832.8031005859375, 641.0250244140625
674.408447265625, 444.774169921875, 836.6016235351562, 639.7994384765625
674.615478515625, 445.10040283203125, 837.2564697265625, 643.9049682617188
679.099609375, 440.55731201171875, 839.2952880859375, 640.316162109375
674.833740234375, 444.3392639160156, 836.373291015625, 640.9150390625
677.6689453125, 441.87109375, 836.715087890625, 641.64404296875
681.36669921875, 437.8255920410156, 841.5603637695312, 640.8603515625
678.063720703125, 438.74224853515625, 838.8204345703125, 645.2180786132812
676.09521484375, 441.0850830078125, 835.1737060546875, 643.214599609375
680.99365234375, 437.70330810546875, 836.28271484375, 643.072021484375
677.6400146484375, 444.08001708984375, 841.3200073242188, 647.4400024414062
684.1988525390625, 440.34600830078125, 848.990478515625, 647.0958251953125
678.734375, 442.4410095214844, 846.2230224609375, 652.5284423828125
676.2686157226562, 445.2904968261719, 847.726318359375, 652.3057861328125
676.221435546875, 445.82867431640625, 847.18408203125, 653.9652099609375
676.8524169921875, 448.12646484375, 843.0924072265625, 656.2627563476562
681.0382080078125, 451.359375, 853.54248046875, 660.2501220703125
684.8817138671875, 450.51776123046875, 858.9398193359375, 660.7705078125
685.3917236328125, 451.2847595214844, 861.455810546875, 663.8277587890625
685.5599365234375, 450.2243957519531, 855.870849609375, 666.263671875
688.3873291015625, 449.98944091796875, 861.56884765625, 666.2874755859375
688.6133422851562, 449.5997314453125, 855.45751953125, 670.6802978515625
681.1710205078125, 451.14385986328125, 856.3008422851562, 666.90576171875
678.78466796875, 451.46209716796875, 855.6553344726562, 670.080810546875
684.26806640625, 448.3983154296875, 855.177001953125, 671.2554931640625
